RR_Asset_ID	RR_Material	code	percentage	Defects	PACP	RR_InspectNotes	RR_Length	RR_Diameter
16386	VCP	TBC	0.00000000	2	1	NULL	393.090739159487	48
16883	CT	CC	0.00000000	8	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	237.785409338523	10
8103	VCP	MWL	2.00000000	2	3	LoF 3  CM, CL, CS >4 defects	115.860118006272	15
8189	VCP	AMH	0.00000000	2	1	NULL	216.788385614929	12
8189	VCP	MWL	5.00000000	1	1	NULL	216.788385614929	12
8218	RCP	TF	0.00000000	6	1	NULL	290.789275657752	12
8420	VCP	AMH	0.00000000	2	1	NULL	208.228998350041	48
8420	VCP	MWL	5.00000000	1	1	NULL	208.228998350041	48
8420	VCP	TFA	0.00000000	1	1	NULL	208.228998350041	48
8441	VCP	TF	0.00000000	4	4	LoF 4 CH2, CH#, CH$ >0 defects	93.792784753084	12
8577	VCP	AMH	0.00000000	2	1	NULL	327.260201363618	48
8577	VCP	MWL	10.00000000	1	1	NULL	327.260201363618	48
8579	VCP	TBA	0.00000000	2	1	NULL	332.130839229181	36
8798	PVC	AMH	0.00000000	2	1	NULL	368.260068056082	12
9169	PVC	MCU	0.00000000	2	1	NULL	124.415093849262	10
9216	RCP	RFJ	0.00000000	1	4	LoF 4 F >0 defects	218.37035517593	12
9216	RCP	TF	0.00000000	5	4	LoF 4 F >0 defects	218.37035517593	12
9847	VCP	AMH	0.00000000	2	1	NULL	226.92162413242	10
9847	VCP	MWL	5.00000000	1	1	NULL	226.92162413242	10
10186	PVC	MWL	15.00000000	1	1	NULL	231.027478286424	8
10777	PVC	TF	0.00000000	4	1	NULL	229.478556106837	8
10857	CT	AMH	0.00000000	4	5	LoF 5 FL, FS, FM >3 defects	162.076918495205	12
11807	PVC	MWL	5.00000000	1	1	NULL	285.895008189391	12
8615	VCP	TFC	0.00000000	1	2	LoF 2 RF? >0 defects	336.760188994125	24
8787	VCP	SCP	0.00000000	2	1	NULL	313.608926832387	15
8907	PVC	TF	0.00000000	6	1	NULL	261.35941241465	8
9070	PVC	MWL	5.00000000	1	1	NULL	402.953233561807	8
9070	PVC	TF	0.00000000	5	1	NULL	402.953233561807	8
9165	PVC	AMH	0.00000000	2	1	NULL	384.385241729301	30
9165	PVC	MWL	5.00000000	1	1	NULL	384.385241729301	30
10750	PVC	TF	0.00000000	10	1	NULL	392.663749226767	8
10857	CT	DAE	5.00000000	4	5	LoF 5 FL, FS, FM >3 defects	162.076918495205	12
10943	VCP	TFA	0.00000000	1	1	NULL	328.033387674674	12
12987	VCP	MCU	0.00000000	2	1	NULL	40.3650767505169	15
13003	VCP	AMH	0.00000000	2	1	NULL	259.944394926862	8
13045	VCP	RMJ	6.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	329.06823296268	33
13045	VCP	TFA	0.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	329.06823296268	33
13048	VCP	TF	0.00000000	6	1	NULL	327.959182183279	36
13059	RCP	AMH	0.00000000	2	1	NULL	231.49521011361	66
13065	VCP	AMH	0.00000000	1	1	NULL	324.254411577279	10
13065	VCP	MWL	5.00000000	1	1	NULL	324.254411577279	10
13106	VCP	TFA	0.00000000	1	1	NULL	353.41924885043	18
13241	CT	FM	0.00000000	4	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	338.132917492586	12
13241	CT	TFA	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	338.132917492586	12
13518	VCP	TFC	0.00000000	4	1	NULL	297.277349373447	12
14255	VCP	TS	0.00000000	1	2	LoF 2 RF? >0 defects	245.190399095922	15
14448	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	231.047823988103	12
14448	VCP	CM	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	231.047823988103	12
14453	VCP	TFA	0.00000000	1	1	NULL	287.856075818459	10
14505	CT	AMH	0.00000000	1	4	LoF 4 RB? >0 defects	290.40715466334	12
14505	CT	RBJ	90.00000000	1	4	LoF 4 RB? >0 defects	290.40715466334	12
14536	VCP	AMH	0.00000000	1	1	NULL	237.697591437108	12
14536	VCP	MSA	0.00000000	1	1	NULL	237.697591437108	12
14865	VCP	AMH	0.00000000	1	1	NULL	238.515746439234	12
14865	VCP	MWL	5.00000000	1	1	NULL	238.515746439234	12
14926	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	297.335091414954	12
14926	VCP	CM	0.00000000	4	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	297.335091414954	12
15009	CT	TF	0.00000000	4	1	NULL	126.648439608295	12
15170	VCP	MSA	0.00000000	1	1	NULL	345.561007652157	12
15255	VCP	TF	0.00000000	15	1	NULL	383.958350320322	15
15281	VCP	AMH	0.00000000	2	1	NULL	213.88618873239	15
15281	VCP	MWL	5.00000000	1	1	NULL	213.88618873239	15
15429	VCP	AMH	0.00000000	4	5	LoF 5 FL, FS, FM >3 defects	123.958306424658	12
16019	PVC	AMH	0.00000000	4	1	NULL	42.0719621614473	8
16388	RCP	AMH	0.00000000	4	1	NULL	37.9045839809469	60
17137	PVC	MSA	0.00000000	2	1	NULL	18.4155924192087	12
17850	PVC	AMH	0.00000000	4	1	NULL	29.4622294426925	12
17868	PVC	MWL	10.00000000	2	1	NULL	68.3218635990402	8
8566	VCP	TFC	0.00000000	4	1	NULL	281.032021736878	48
8658	VCP	MWL	10.00000000	1	1	NULL	246.021914883514	10
8714	VCP	TF	0.00000000	2	1	NULL	245.837503216974	10
8721	VCP	MWL	5.00000000	1	1	NULL	297.462223289025	12
8721	VCP	TF	0.00000000	2	1	NULL	297.462223289025	12
8791	VCP	AMH	0.00000000	2	1	NULL	234.367294795257	12
8791	VCP	MWL	5.00000000	1	1	NULL	234.367294795257	12
8853	PVC	MWL	2.00000000	1	1	NULL	224.268788032112	8
9171	VCP	H	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	362.07281885115	12
9171	VCP	TS	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	362.07281885115	12
9432	PVC	TFA	0.00000000	1	1	NULL	201.420481912148	12
10191	PVC	AMH	0.00000000	4	1	NULL	183.024959535206	8
10191	PVC	MWL	5.00000000	2	1	NULL	183.024959535206	8
7741	CT	MWL	5.00000000	2	1	NULL	132.915086359498	15
7779	CT	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	228.301788301263	20
7815	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	408.795734102454	12
7815	VCP	TBI	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	408.795734102454	12
7815	VCP	TF	0.00000000	7	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	408.795734102454	12
7967	RCP	MWL	5.00000000	2	1	NULL	176.769910183126	10
8187	VCP	MWL	5.00000000	1	1	NULL	294.621793443647	12
8208	VCP	CM	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	206.890985279221	15
8208	VCP	FC	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	206.890985279221	15
8208	VCP	TB	0.00000000	3	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	206.890985279221	15
8210	VCP	TF	0.00000000	10	1	NULL	385.774686342746	18
8413	VCP	MWL	5.00000000	2	1	NULL	156.639479443966	15
8422	VCP	AMH	0.00000000	2	1	NULL	413.50570736391	48
8422	VCP	MWL	5.00000000	1	1	NULL	413.50570736391	48
8479	VCP	FL	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	284.609927300742	12
9166	PVC	AMH	0.00000000	2	1	NULL	390.307818480833	30
9166	PVC	MWL	5.00000000	1	1	NULL	390.307818480833	30
9170	PVC	AMH	0.00000000	2	1	NULL	403.834518091262	10
9170	PVC	MWL	5.00000000	1	1	NULL	403.834518091262	10
9172	VCP	MGO	0.00000000	1	2	LoF 2 RF? >0 defects	376.911631455751	15
10190	PVC	TF	0.00000000	4	1	NULL	301.385973606387	8
10955	PVC	TFA	0.00000000	1	1	NULL	321.017326033334	10
12882	VCP	TFA	0.00000000	2	1	NULL	304.246534827907	8
12905	VCP	MSA	0.00000000	1	1	NULL	206.453688146017	10
12939	VCP	AMH	0.00000000	4	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	167.220651051957	12
12939	VCP	TF	0.00000000	8	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	167.220651051957	12
12939	VCP	TFD	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	167.220651051957	12
12982	VCP	MMC	0.00000000	4	1	NULL	75.4957216867851	15
13023	VCP	TFA	0.00000000	1	2	LoF 2 RF? >0 defects	245.767133298152	14
13037	DIP	TBA	0.00000000	12	1	NULL	382.748958276282	48
13047	VCP	TB	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	384.197199640743	12
13058	RCP	TBA	0.00000000	17	1	NULL	435.898098975357	66
13148	VCP	AMH	0.00000000	2	5	LoF 5 FL, FS, FM >3 defects	331.902632759991	27
13187	VCP	TF	0.00000000	3	1	NULL	209.025101002646	10
13389	VCP	TF	0.00000000	15	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	349.153239417507	15
13441	VCP	TF	0.00000000	14	5	LoF 5 FH >0 defects	198.596417963711	15
13443	PVC	TB	0.00000000	1	1	NULL	242.784219733771	10
13458	VCP	IRJ	0.00000000	4	1	NULL	167.231946256198	8
13841	VCP	TFC	0.00000000	2	1	NULL	111.999704409117	10
14138	VCP	TBI	0.00000000	1	2	LoF 2 RF? >0 defects	384.796877921456	12
14699	BR	AMH	0.00000000	2	1	NULL	246.476428410618	66
14703	VCP	TFA	0.00000000	2	4	LoF 4 HSV >0 defects	361.566126031317	12
14866	VCP	MSA	0.00000000	1	1	NULL	229.465270844817	12
14866	VCP	MWL	10.00000000	1	1	NULL	229.465270844817	12
14866	VCP	TF	0.00000000	5	1	NULL	229.465270844817	12
14927	VCP	BSV	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	267.794938094688	12
14929	VCP	TBA	0.00000000	4	1	NULL	167.632806908552	12
15008	CT	MSA	0.00000000	1	1	NULL	350.46225565562	12
15226	VCP	TBA	0.00000000	2	5	LoF 5 HSV > 1 defects, LoF 5 HSV,H > 1 defects	136.046618309046	12
15254	VCP	TF	0.00000000	17	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	347.628993855077	15
16836	DIP	AMH	0.00000000	2	1	NULL	227.54695204012	10
11807	PVC	TFA	0.00000000	2	1	NULL	285.895008189391	12
12907	VCP	TB	0.00000000	4	1	NULL	197.119258012156	10
12938	VCP	B	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	162.415255495469	12
12938	VCP	OBB	20.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	162.415255495469	12
12985	CT	AMH	0.00000000	4	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	139.413721068259	10
12985	CT	B	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	139.413721068259	10
13038	DIP	MWL	10.00000000	1	1	NULL	305.212072348318	48
13045	VCP	TFC	0.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	329.06823296268	33
13390	VCP	BVV	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	355.826918158012	15
13390	VCP	FL	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	355.826918158012	15
13390	VCP	TFA	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	355.826918158012	15
13440	VCP	AMH	0.00000000	4	4	LoF 4 FC > 4 defects	184.416361367704	15
13440	VCP	MWL	5.00000000	2	4	LoF 4 FC > 4 defects	184.416361367704	15
13446	RCP	MWL	5.00000000	1	2	LoF 2 ID >0 defects	231.971276020417	8
14139	VCP	AMH	0.00000000	2	1	NULL	218.764176651928	12
14139	VCP	MWL	50.00000000	1	1	NULL	218.764176651928	12
14249	VCP	TF	0.00000000	6	5	LoF 5 CH2, CH3, CH4 >2 defects	327.903643496295	33
14255	VCP	RFJ	0.00000000	1	2	LoF 2 RF? >0 defects	245.190399095922	15
14519	VCP	MWL	10.00000000	1	1	NULL	200.488468886029	15
14523	VCP	MWL	20.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	220.858167147822	12
14538	VCP	AMH	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	221.075674125247	12
14698	BR	TB	0.00000000	4	1	NULL	150.170704512891	66
14707	VCP	TB	0.00000000	5	1	NULL	280.71229998903	12
14865	VCP	DSF	40.00000000	1	1	NULL	238.515746439234	12
15007	CT	AMH	0.00000000	4	1	NULL	148.109543863017	12
15007	CT	MWL	10.00000000	2	1	NULL	148.109543863017	12
15007	CT	TF	0.00000000	8	1	NULL	148.109543863017	12
15126	VCP	AMH	0.00000000	4	1	NULL	29.4000634069941	12
15263	VCP	AMH	0.00000000	4	1	NULL	60.9034709790737	48
15290	VCP	TF	0.00000000	6	1	NULL	358.491359293519	8
15429	VCP	TFD	0.00000000	2	5	LoF 5 FL, FS, FM >3 defects	123.958306424658	12
17342	VCP	TF	0.00000000	2	1	NULL	132.619442001862	8
17868	PVC	AMH	0.00000000	4	1	NULL	68.3218635990402	8
17872	PVC	MWL	5.00000000	2	1	NULL	110.071647309355	12
17872	PVC	TFA	0.00000000	2	1	NULL	110.071647309355	12
19730	VCP	MWL	2.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	181.003718631211	10
22429	RCP	TB	0.00000000	1	1	NULL	355.831644113932	72
8656	VCP	AMH	0.00000000	2	1	NULL	250.230935452298	10
8714	VCP	MSA	0.00000000	1	1	NULL	245.837503216974	10
8717	VCP	AMH	0.00000000	4	1	NULL	57.9705258718452	36
8717	VCP	MWL	10.00000000	2	1	NULL	57.9705258718452	36
8732	VCP	AMH	0.00000000	2	1	NULL	313.902020129582	10
8782	VCP	RBJ	95.00000000	1	4	LoF 4 RB? >0 defects	368.88087005789	8
8793	VCP	TF	0.00000000	4	1	NULL	98.6506594734566	12
8853	PVC	TFA	0.00000000	1	1	NULL	224.268788032112	8
8906	PVC	AMH	0.00000000	1	1	NULL	478.114553510648	20
8906	PVC	MWL	5.00000000	1	1	NULL	478.114553510648	20
8906	PVC	TFA	0.00000000	2	1	NULL	478.114553510648	20
9171	VCP	CL	0.00000000	3	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	362.07281885115	12
9171	VCP	RPR	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	362.07281885115	12
9210	CT	AMH	0.00000000	1	1	NULL	349.885051831544	30
9210	CT	MWL	5.00000000	1	1	NULL	349.885051831544	30
10015	PVC	AMH	0.00000000	4	1	NULL	144.999954721192	8
11192	DIP	AMH	0.00000000	2	1	NULL	32.5678506365205	12
9523	VCP	MWL	5.00000000	1	1	NULL	297.850184349884	10
9692	RCP	AMH	0.00000000	2	1	NULL	397.676068561512	30
9692	RCP	MWL	5.00000000	1	1	NULL	397.676068561512	30
9693	RCP	AMH	0.00000000	2	1	NULL	400.07235463684	30
9693	RCP	MWL	5.00000000	1	1	NULL	400.07235463684	30
10702	PVC	AMH	0.00000000	2	1	NULL	397.485986742598	15
10703	PVC	AMH	0.00000000	2	1	NULL	403.440402040856	15
10703	PVC	MWL	5.00000000	1	1	NULL	403.440402040856	15
11752	PVC	TF	0.00000000	10	1	NULL	197.344385705858	8
12247	VCP	FM	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	29.6886437976819	10
12935	VCP	AMH	0.00000000	2	1	NULL	318.237609664613	12
12935	VCP	MWL	5.00000000	1	1	NULL	318.237609664613	12
12959	VCP	DFBI	20.00000000	1	1	NULL	313.825900478685	18
13002	VCP	MWL	5.00000000	2	1	NULL	192.23870737924	8
13002	VCP	TF	0.00000000	8	1	NULL	192.23870737924	8
13026	PVC	AMH	0.00000000	4	1	NULL	159.393134753843	10
13026	PVC	MWL	5.00000000	2	1	NULL	159.393134753843	10
13032	VCP	TFA	0.00000000	5	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	349.909563556718	10
13034	VCP	MSA	0.00000000	2	1	NULL	176.503225011121	10
13040	VCP	TB	0.00000000	8	1	NULL	223.814528268292	10
13044	VCP	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	384.521897594026	12
13044	VCP	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	384.521897594026	12
13044	VCP	RFL	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	384.521897594026	12
13083	VCP	RPR	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	287.937277005228	10
13368	PVC	AMH	0.00000000	2	1	NULL	325.729950551019	10
13471	VCP	AMH	0.00000000	4	1	NULL	196.46137823108	24
13471	VCP	TFC	0.00000000	8	1	NULL	196.46137823108	24
14059	VCP	AMH	0.00000000	2	4	LoF 4 RB? >0 defects	260.734452378688	8
14059	VCP	TFC	0.00000000	1	4	LoF 4 RB? >0 defects	260.734452378688	8
14487	VCP	TF	0.00000000	10	1	NULL	181.085235551408	15
14508	CT	AMH	0.00000000	2	1	NULL	226.574422655378	10
14508	CT	TB	0.00000000	2	1	NULL	226.574422655378	10
14524	RCP	TF	0.00000000	1	1	NULL	273.131889269506	60
14574	VCP	MWL	10.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	302.066721463771	18
14575	VCP	DSF	30.00000000	1	1	NULL	315.063595999401	18
14575	VCP	MSA	0.00000000	1	1	NULL	315.063595999401	18
14646	VCP	TF	0.00000000	6	1	NULL	196.602930429571	8
14835	VCP	AMH	0.00000000	1	1	NULL	254.322732461889	12
14835	VCP	MWL	5.00000000	1	1	NULL	254.322732461889	12
14918	VCP	MWL	10.00000000	2	1	NULL	44.3827722893959	48
14954	CT	SAP	0.00000000	2	1	NULL	205.568880031263	12
14956	RCP	AMH	0.00000000	2	1	NULL	329.237212615848	30
14956	RCP	MWL	10.00000000	1	1	NULL	329.237212615848	30
14988	VCP	AMH	0.00000000	2	1	NULL	343.990798430877	21
14988	VCP	MWL	10.00000000	1	1	NULL	343.990798430877	21
14988	VCP	TB	0.00000000	9	1	NULL	343.990798430877	21
14999	VCP	MMC	0.00000000	2	1	NULL	162.881443040987	10
15031	CT	RML	20.00000000	1	2	LoF 2 RF? >0 defects	314.859163586107	15
15129	VCP	AMH	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	247.391032388408	12
15129	VCP	B	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	247.391032388408	12
15129	VCP	DSF	30.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	247.391032388408	12
15129	VCP	MWL	10.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	247.391032388408	12
15129	VCP	TB	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	247.391032388408	12
15138	VCP	AMH	0.00000000	1	1	NULL	248.305414461843	12
15211	VCP	OBP	10.00000000	1	1	NULL	263.155751325827	45
15211	VCP	TBC	0.00000000	8	1	NULL	263.155751325827	45
15229	VCP	TFA	0.00000000	1	1	NULL	247.773257083356	12
12902	VCP	AMH	0.00000000	2	1	NULL	291.13936690347	18
12902	VCP	MWL	5.00000000	1	1	NULL	291.13936690347	18
12995	CT	FL	0.00000000	3	5	LoF 5 FH >0 defects	317.888257161083	20
13014	VCP	MWL	40.00000000	1	4	LoF 4 RB? >0 defects	399.594213648605	12
13029	PVC	TF	0.00000000	4	1	NULL	324.165029956954	10
13145	VCP	TB	0.00000000	5	1	NULL	327.999220100594	24
13147	VCP	RML	15.00000000	1	1	NULL	330.177929426512	27
13360	RCP	AMH	0.00000000	4	1	NULL	162.903194295789	12
13360	RCP	TF	0.00000000	2	1	NULL	162.903194295789	12
13363	VCP	AMH	0.00000000	2	1	NULL	249.158596865434	12
13428	PVC	AMH	0.00000000	2	1	NULL	333.286180126769	8
13428	PVC	MWL	10.00000000	1	1	NULL	333.286180126769	8
13428	PVC	TF	0.00000000	7	1	NULL	333.286180126769	8
14504	VCP	TF	0.00000000	6	2	LoF 2 RF? >0 defects	336.822366016324	12
14572	VCP	AMH	0.00000000	1	1	NULL	276.336063077572	24
14572	VCP	MWL	5.00000000	1	1	NULL	276.336063077572	24
14607	VCP	AMH	0.00000000	1	1	NULL	228.606944890197	10
14607	VCP	MSA	0.00000000	1	1	NULL	228.606944890197	10
14720	CT	AMH	0.00000000	2	1	NULL	306.382138698669	12
14720	CT	TF	0.00000000	11	1	NULL	306.382138698669	12
14991	CT	AMH	0.00000000	2	4	LoF 4 RB? >0 defects	305.647458172115	18
14991	CT	MWL	5.00000000	1	4	LoF 4 RB? >0 defects	305.647458172115	18
15047	VCP	TF	0.00000000	5	1	NULL	384.318467298163	8
15090	VCP	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	221.668806174332	11
15098	BR	MWL	15.00000000	1	1	NULL	201.336950020909	26
15098	BR	TF	0.00000000	4	1	NULL	201.336950020909	26
15140	VCP	TF	0.00000000	2	1	NULL	240.492595334447	10
15171	VCP	MWL	5.00000000	2	1	NULL	152.193243568505	10
15211	VCP	MB	0.00000000	1	1	NULL	263.155751325827	45
15211	VCP	TBA	0.00000000	1	1	NULL	263.155751325827	45
15258	VCP	DSF	15.00000000	1	1	NULL	296.889031081306	15
15258	VCP	TB	0.00000000	2	1	NULL	296.889031081306	15
15721	PVC	AMH	0.00000000	2	1	NULL	304.585951909173	12
15721	PVC	MWL	5.00000000	1	1	NULL	304.585951909173	12
16418	VCP	IRJ	0.00000000	4	1	NULL	43.3370524516039	8
16424	PVC	TF	0.00000000	4	1	NULL	172.370501873665	8
16831	PVC	AMH	0.00000000	2	1	NULL	390.587829120962	8
17341	VCP	MWL	2.00000000	2	1	NULL	155.151972373486	8
10702	PVC	TF	0.00000000	2	1	NULL	397.485986742598	15
11753	PVC	TF	0.00000000	6	1	NULL	101.418120530696	8
12883	VCP	AMH	0.00000000	2	1	NULL	366.837938746355	8
12883	VCP	MMC	0.00000000	1	1	NULL	366.837938746355	8
12883	VCP	TF	0.00000000	3	1	NULL	366.837938746355	8
12893	PVC	MWL	10.00000000	1	1	NULL	235.613729843738	12
12959	VCP	CL	0.00000000	1	1	NULL	313.825900478685	18
12959	VCP	TB	0.00000000	4	1	NULL	313.825900478685	18
13002	VCP	AMH	0.00000000	4	1	NULL	192.23870737924	8
13026	PVC	TF	0.00000000	4	1	NULL	159.393134753843	10
13044	VCP	TF	0.00000000	8	3	LoF 3 FM, FL, FS >0 defects	384.521897594026	12
13083	VCP	TFD	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	287.937277005228	10
13254	RCP	MWL	15.00000000	1	1	NULL	227.200742923329	10
13284	CT	HVV	0.00000000	2	5	LoF 5 HVV >0 defects	184.563835877747	12
13471	VCP	TF	0.00000000	6	1	NULL	196.46137823108	24
13478	RCP	TB	0.00000000	1	3	LoF 3 C >0 defects	472.710020502346	54
14059	VCP	MWL	5.00000000	1	4	LoF 4 RB? >0 defects	260.734452378688	8
14059	VCP	TFA	0.00000000	2	4	LoF 4 RB? >0 defects	260.734452378688	8
14487	VCP	AMH	0.00000000	2	1	NULL	181.085235551408	15
14487	VCP	MWL	5.00000000	2	1	NULL	181.085235551408	15
14771	VCP	AMH	0.00000000	4	5	LoF 5 FL, FS, FM >3 defects	123.447207740548	15
14771	VCP	FM	0.00000000	4	5	LoF 5 FL, FS, FM >3 defects	123.447207740548	15
14771	VCP	MWL	5.00000000	2	5	LoF 5 FL, FS, FM >3 defects	123.447207740548	15
14835	VCP	MSA	0.00000000	1	1	NULL	254.322732461889	12
8787	VCP	TB	0.00000000	1	1	NULL	313.608926832387	15
9169	PVC	AMH	0.00000000	4	1	NULL	124.415093849262	10
9169	PVC	MWL	5.00000000	2	1	NULL	124.415093849262	10
10186	PVC	MWL	25.00000000	1	1	NULL	231.027478286424	8
10750	PVC	AMH	0.00000000	2	1	NULL	392.663749226767	8
10750	PVC	MWL	10.00000000	1	1	NULL	392.663749226767	8
10943	VCP	MWL	5.00000000	1	1	NULL	328.033387674674	12
11306	RCP	SAP	0.00000000	2	1	NULL	301.67060597077	10
11805	VCP	MWL	5.00000000	2	1	NULL	177.386511255721	12
12907	VCP	MSA	0.00000000	2	1	NULL	197.119258012156	10
12909	VCP	TF	0.00000000	10	1	NULL	162.849899387422	10
12938	VCP	MWL	5.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	162.415255495469	12
12987	VCP	AMH	0.00000000	4	1	NULL	40.3650767505169	15
13038	DIP	TBA	0.00000000	7	1	NULL	305.212072348318	48
13045	VCP	AMH	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	329.06823296268	33
13045	VCP	MWL	5.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	329.06823296268	33
13045	VCP	RMJ	5.00000000	5	2	LoF 2 CL, CM, CS, FC >1 defect	329.06823296268	33
13050	VCP	AMH	0.00000000	2	1	NULL	215.941080063045	36
13106	VCP	AMH	0.00000000	2	1	NULL	353.41924885043	18
13106	VCP	MMC	0.00000000	1	1	NULL	353.41924885043	18
13106	VCP	MWL	5.00000000	1	1	NULL	353.41924885043	18
13241	CT	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	338.132917492586	12
